SubmissionDate,FirstName,Last Name,Email,Birth Date,Academic Institution,City,State/Province,country,What is your current position?,"If you are a grad student, what is your program?",Please check the boxes for the language(s) with which you ca... >> (Never heard of this language) >> Python,Please check the boxes for the language(s) with which you ca... >> (Never heard of this language) >> R,Please check the boxes for the language(s) with which you ca... >> (Never heard of this language) >> Julia,Please check the boxes for the language(s) with which you ca... >> (Never heard of this language) >> SQL,Please check the boxes for the language(s) with which you ca... >> (Never heard of this language) >> Java,Please check the boxes for the language(s) with which you ca... >> (Never heard of this language) >> JavaScript,Please check the boxes for the language(s) with which you ca... >> (Never heard of this language) >> C/C++,Please check the boxes for the language(s) with which you ca... >> (Never heard of this language) >> Stata/SAS,"Please check the boxes for the language(s) with which you ca... >> (Never heard of this language) >> Shell scripting, e.g, bash",Please check the boxes for the language(s) with which you ca... >> (Never heard of this language) >> Other,"Please check the boxes for the language(s) with which you ca... >> (Heard of this language, but never used it) >> Python","Please check the boxes for the language(s) with which you ca... >> (Heard of this language, but never used it) >> R","Please check the boxes for the language(s) with which you ca... >> (Heard of this language, but never used it) >> Julia","Please check the boxes for the language(s) with which you ca... >> (Heard of this language, but never used it) >> SQL","Please check the boxes for the language(s) with which you ca... >> (Heard of this language, but never used it) >> Java","Please check the boxes for the language(s) with which you ca... >> (Heard of this language, but never used it) >> JavaScript","Please check the boxes for the language(s) with which you ca... >> (Heard of this language, but never used it) >> C/C++","Please check the boxes for the language(s) with which you ca... >> (Heard of this language, but never used it) >> Stata/SAS","Please check the boxes for the language(s) with which you ca... >> (Heard of this language, but never used it) >> Shell scripting, e.g, bash","Please check the boxes for the language(s) with which you ca... >> (Heard of this language, but never used it) >> Other","Please check the boxes for the language(s) with which you ca... >> Print ""Hello world!"" to console >> Python","Please check the boxes for the language(s) with which you ca... >> Print ""Hello world!"" to console >> R","Please check the boxes for the language(s) with which you ca... >> Print ""Hello world!"" to console >> Julia","Please check the boxes for the language(s) with which you ca... >> Print ""Hello world!"" to console >> SQL","Please check the boxes for the language(s) with which you ca... >> Print ""Hello world!"" to console >> Java","Please check the boxes for the language(s) with which you ca... >> Print ""Hello world!"" to console >> JavaScript","Please check the boxes for the language(s) with which you ca... >> Print ""Hello world!"" to console >> C/C++","Please check the boxes for the language(s) with which you ca... >> Print ""Hello world!"" to console >> Stata/SAS","Please check the boxes for the language(s) with which you ca... >> Print ""Hello world!"" to console >> Shell scripting, e.g, bash","Please check the boxes for the language(s) with which you ca... >> Print ""Hello world!"" to console >> Other",Please check the boxes for the language(s) with which you ca... >> Write any function >> Python,Please check the boxes for the language(s) with which you ca... >> Write any function >> R,Please check the boxes for the language(s) with which you ca... >> Write any function >> Julia,Please check the boxes for the language(s) with which you ca... >> Write any function >> SQL,Please check the boxes for the language(s) with which you ca... >> Write any function >> Java,Please check the boxes for the language(s) with which you ca... >> Write any function >> JavaScript,Please check the boxes for the language(s) with which you ca... >> Write any function >> C/C++,Please check the boxes for the language(s) with which you ca... >> Write any function >> Stata/SAS,"Please check the boxes for the language(s) with which you ca... >> Write any function >> Shell scripting, e.g, bash",Please check the boxes for the language(s) with which you ca... >> Write any function >> Other,Please check the boxes for the language(s) with which you ca... >> Read data from tab-delimited file >> Python,Please check the boxes for the language(s) with which you ca... >> Read data from tab-delimited file >> R,Please check the boxes for the language(s) with which you ca... >> Read data from tab-delimited file >> Julia,Please check the boxes for the language(s) with which you ca... >> Read data from tab-delimited file >> SQL,Please check the boxes for the language(s) with which you ca... >> Read data from tab-delimited file >> Java,Please check the boxes for the language(s) with which you ca... >> Read data from tab-delimited file >> JavaScript,Please check the boxes for the language(s) with which you ca... >> Read data from tab-delimited file >> C/C++,Please check the boxes for the language(s) with which you ca... >> Read data from tab-delimited file >> Stata/SAS,"Please check the boxes for the language(s) with which you ca... >> Read data from tab-delimited file >> Shell scripting, e.g, bash",Please check the boxes for the language(s) with which you ca... >> Read data from tab-delimited file >> Other,Please check the boxes for the language(s) with which you ca... >> Import a library or package >> Python,Please check the boxes for the language(s) with which you ca... >> Import a library or package >> R,Please check the boxes for the language(s) with which you ca... >> Import a library or package >> Julia,Please check the boxes for the language(s) with which you ca... >> Import a library or package >> SQL,Please check the boxes for the language(s) with which you ca... >> Import a library or package >> Java,Please check the boxes for the language(s) with which you ca... >> Import a library or package >> JavaScript,Please check the boxes for the language(s) with which you ca... >> Import a library or package >> C/C++,Please check the boxes for the language(s) with which you ca... >> Import a library or package >> Stata/SAS,"Please check the boxes for the language(s) with which you ca... >> Import a library or package >> Shell scripting, e.g, bash",Please check the boxes for the language(s) with which you ca... >> Import a library or package >> Other,Please check the boxes for the language(s) with which you ca... >> Produce a plot or graph >> Python,Please check the boxes for the language(s) with which you ca... >> Produce a plot or graph >> R,Please check the boxes for the language(s) with which you ca... >> Produce a plot or graph >> Julia,Please check the boxes for the language(s) with which you ca... >> Produce a plot or graph >> SQL,Please check the boxes for the language(s) with which you ca... >> Produce a plot or graph >> Java,Please check the boxes for the language(s) with which you ca... >> Produce a plot or graph >> JavaScript,Please check the boxes for the language(s) with which you ca... >> Produce a plot or graph >> C/C++,Please check the boxes for the language(s) with which you ca... >> Produce a plot or graph >> Stata/SAS,"Please check the boxes for the language(s) with which you ca... >> Produce a plot or graph >> Shell scripting, e.g, bash",Please check the boxes for the language(s) with which you ca... >> Produce a plot or graph >> Other,Please check the boxes for the language(s) with which you ca... >> Scrape a web page >> Python,Please check the boxes for the language(s) with which you ca... >> Scrape a web page >> R,Please check the boxes for the language(s) with which you ca... >> Scrape a web page >> Julia,Please check the boxes for the language(s) with which you ca... >> Scrape a web page >> SQL,Please check the boxes for the language(s) with which you ca... >> Scrape a web page >> Java,Please check the boxes for the language(s) with which you ca... >> Scrape a web page >> JavaScript,Please check the boxes for the language(s) with which you ca... >> Scrape a web page >> C/C++,Please check the boxes for the language(s) with which you ca... >> Scrape a web page >> Stata/SAS,"Please check the boxes for the language(s) with which you ca... >> Scrape a web page >> Shell scripting, e.g, bash",Please check the boxes for the language(s) with which you ca... >> Scrape a web page >> Other,Please check the boxes for the language(s) with which you ca... >> Train statistical or machine learning model >> Python,Please check the boxes for the language(s) with which you ca... >> Train statistical or machine learning model >> R,Please check the boxes for the language(s) with which you ca... >> Train statistical or machine learning model >> Julia,Please check the boxes for the language(s) with which you ca... >> Train statistical or machine learning model >> SQL,Please check the boxes for the language(s) with which you ca... >> Train statistical or machine learning model >> Java,Please check the boxes for the language(s) with which you ca... >> Train statistical or machine learning model >> JavaScript,Please check the boxes for the language(s) with which you ca... >> Train statistical or machine learning model >> C/C++,Please check the boxes for the language(s) with which you ca... >> Train statistical or machine learning model >> Stata/SAS,"Please check the boxes for the language(s) with which you ca... >> Train statistical or machine learning model >> Shell scripting, e.g, bash",Please check the boxes for the language(s) with which you ca... >> Train statistical or machine learning model >> Other,Please check the boxes for the language(s) with which you ca... >> Work with > 1TB of data >> Python,Please check the boxes for the language(s) with which you ca... >> Work with > 1TB of data >> R,Please check the boxes for the language(s) with which you ca... >> Work with > 1TB of data >> Julia,Please check the boxes for the language(s) with which you ca... >> Work with > 1TB of data >> SQL,Please check the boxes for the language(s) with which you ca... >> Work with > 1TB of data >> Java,Please check the boxes for the language(s) with which you ca... >> Work with > 1TB of data >> JavaScript,Please check the boxes for the language(s) with which you ca... >> Work with > 1TB of data >> C/C++,Please check the boxes for the language(s) with which you ca... >> Work with > 1TB of data >> Stata/SAS,"Please check the boxes for the language(s) with which you ca... >> Work with > 1TB of data >> Shell scripting, e.g, bash",Please check the boxes for the language(s) with which you ca... >> Work with > 1TB of data >> Other,Please check the boxes for the language(s) with which you ca... >> Develop a complex application or module >> Python,Please check the boxes for the language(s) with which you ca... >> Develop a complex application or module >> R,Please check the boxes for the language(s) with which you ca... >> Develop a complex application or module >> Julia,Please check the boxes for the language(s) with which you ca... >> Develop a complex application or module >> SQL,Please check the boxes for the language(s) with which you ca... >> Develop a complex application or module >> Java,Please check the boxes for the language(s) with which you ca... >> Develop a complex application or module >> JavaScript,Please check the boxes for the language(s) with which you ca... >> Develop a complex application or module >> C/C++,Please check the boxes for the language(s) with which you ca... >> Develop a complex application or module >> Stata/SAS,"Please check the boxes for the language(s) with which you ca... >> Develop a complex application or module >> Shell scripting, e.g, bash",Please check the boxes for the language(s) with which you ca... >> Develop a complex application or module >> Other,Please check the boxes for the language(s) with which you ca... >> Documented and released production code intended for use by ... >> Python,Please check the boxes for the language(s) with which you ca... >> Documented and released production code intended for use by ... >> R,Please check the boxes for the language(s) with which you ca... >> Documented and released production code intended for use by ... >> Julia,Please check the boxes for the language(s) with which you ca... >> Documented and released production code intended for use by ... >> SQL,Please check the boxes for the language(s) with which you ca... >> Documented and released production code intended for use by ... >> Java,Please check the boxes for the language(s) with which you ca... >> Documented and released production code intended for use by ... >> JavaScript,Please check the boxes for the language(s) with which you ca... >> Documented and released production code intended for use by ... >> C/C++,Please check the boxes for the language(s) with which you ca... >> Documented and released production code intended for use by ... >> Stata/SAS,"Please check the boxes for the language(s) with which you ca... >> Documented and released production code intended for use by ... >> Shell scripting, e.g, bash",Please check the boxes for the language(s) with which you ca... >> Documented and released production code intended for use by ... >> Other,Please check the boxes for the language(s) with which you ca... >> Contributed to community-supported open-source project >> Python,Please check the boxes for the language(s) with which you ca... >> Contributed to community-supported open-source project >> R,Please check the boxes for the language(s) with which you ca... >> Contributed to community-supported open-source project >> Julia,Please check the boxes for the language(s) with which you ca... >> Contributed to community-supported open-source project >> SQL,Please check the boxes for the language(s) with which you ca... >> Contributed to community-supported open-source project >> Java,Please check the boxes for the language(s) with which you ca... >> Contributed to community-supported open-source project >> JavaScript,Please check the boxes for the language(s) with which you ca... >> Contributed to community-supported open-source project >> C/C++,Please check the boxes for the language(s) with which you ca... >> Contributed to community-supported open-source project >> Stata/SAS,"Please check the boxes for the language(s) with which you ca... >> Contributed to community-supported open-source project >> Shell scripting, e.g, bash",Please check the boxes for the language(s) with which you ca... >> Contributed to community-supported open-source project >> Other,"If you chose ""other"", please list other programming languages you have experience with.","Link to your GitHub account, or online code, if available:",What kind of data have you analyzed (check all relevant)?,Learning goals,Please tell us where you found out about the hack week,Please upload a copy of your CV (PDF ONLY),Would you be interested in being considered for a travel grant?,genderminority,racialminority,Signature of Applicant (First Name),Signature of Applicant (Last Name),Date,UniqueID,PreselectUniqueID,PythonID,"	Meteorology & Climate",Snow & Ice,Alpine & Forested Environments,Rivers & Streams,Lakes & Wetlands,Geomorphology & Sediment,Water Quality & Waste,Extreme Events & Disaster,"	Urban Environment",Data Science & Modeling Software,Fish & Aquatic Species,Other,gender,lgbtq,race_ethnic,language
anonymous,anonymous,anonymous,anonymous,anonymous,University of Washington,anonymous,anonymous,Canada,grad_postgrad,anonymous,,,,,,,,,,,,,Julia,,,,,Stata/SAS,"Shell scripting, e.g, bash",,Python,R,,SQL,Java,JavaScript,C/C++,,"Shell scripting, e.g, bash",,Python,R,,SQL,Java,JavaScript,C/C++,,"Shell scripting, e.g, bash",,Python,R,,,Java,JavaScript,C/C++,,,,Python,R,,,Java,JavaScript,C/C++,,,,,R,,,Java,JavaScript,,,,,Python,,,,Java,JavaScript,,,,,Python,R,,,Java,,,,,,Python,,,SQL,Java,,,,,,Python,,,,Java,,C/C++,,,,Python,,,,Java,,,,,,Python,,,,,,,,,,,anonymous,anonymous,anonymous,anonymous,anonymous,Yes,No,No,anonymous,anonymous,anonymous,14,,13,,,,,,,,,,Data Science & Modeling Software,,,Male,No or Prefer not to say,People of color,Multi-lingual
anonymous,anonymous,anonymous,anonymous,anonymous,University of Washington,anonymous,anonymous,Nepal,grad_postgrad,anonymous,,,Julia,SQL,Java,JavaScript,,Stata/SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,C/C++,,,,,,,,,,,,,,Python,,,,,,,,"Shell scripting, e.g, bash",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anonymous,anonymous,anonymous,anonymous,anonymous,No,Yes,No,anonymous,anonymous,anonymous,15,,14,"	Meteorology & Climate",,,Rivers & Streams,Lakes & Wetlands,,Water Quality & Waste,,,,,,Male,No or Prefer not to say,People of color,Multi-lingual
anonymous,anonymous,anonymous,anonymous,anonymous,University of Washington,anonymous,anonymous,USA,grad_postgrad,anonymous,,,,,,,,,,,,,Julia,SQL,Java,JavaScript,C/C++,Stata/SAS,,,Python,R,,,,,,,"Shell scripting, e.g, bash",,Python,R,,,,,,,,,Python,R,,,,,,,,,Python,R,,,,,,,,,Python,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anonymous,anonymous,anonymous,anonymous,anonymous,No,Yes,Yes,anonymous,anonymous,anonymous,16,16,15,,,,Rivers & Streams,,Geomorphology & Sediment,,,,,,,Female,"No, but I identify as an Ally*","White, European American, or Caucasian",English only
anonymous,anonymous,anonymous,anonymous,anonymous,University of Washington,anonymous,anonymous,USA,grad_postgrad,anonymous,,,,,,,,,,,,,Julia,,,JavaScript,,Stata/SAS,"Shell scripting, e.g, bash",,Python,R,,,Java,,C/C++,,,,Python,R,,SQL,Java,,,,,,Python,R,,,,,,,,,Python,R,,,Java,,,,,,Python,R,,,Java,,,,,,Python,,,,,,,,,,Python,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anonymous,anonymous,anonymous,anonymous,anonymous,Yes,Yes,No,anonymous,anonymous,anonymous,17,,16,,,,,,,,,,Data Science & Modeling Software,,,Male,No or Prefer not to say,People of color,Multi-lingual
anonymous,anonymous,anonymous,anonymous,anonymous,University of Washington,anonymous,anonymous,Uganda,Industry,anonymous,,,Julia,,,,,,,,,,,,,JavaScript,,,,,Python,R,,SQL,Java,,C/C++,Stata/SAS,"Shell scripting, e.g, bash",,Python,R,,,Java,,,,"Shell scripting, e.g, bash",,Python,R,,,Java,,,Stata/SAS,"Shell scripting, e.g, bash",,,R,,,Java,,,Stata/SAS,"Shell scripting, e.g, bash",,,R,,,Java,,,Stata/SAS,"Shell scripting, e.g, bash",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anonymous,anonymous,anonymous,anonymous,anonymous,No,Yes,Yes,anonymous,anonymous,anonymous,18,,17,,,,,,,,,,,,None,Female,Yes,"White, European American, or Caucasian",English only
anonymous,anonymous,anonymous,anonymous,anonymous,University of Washington,anonymous,anonymous,Uganda,grad_postgrad,anonymous,,,,,,,,,,,,,Julia,,,JavaScript,,Stata/SAS,"Shell scripting, e.g, bash",,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SQL,,,C/C++,,,,,,,,,,,,,,,anonymous,anonymous,anonymous,anonymous,anonymous,No,No,,anonymous,anonymous,anonymous,19,,18,,,,,,,,,,Data Science & Modeling Software,,,Male,"No, but I identify as an Ally*",People of color,Multi-lingual
anonymous,anonymous,anonymous,anonymous,anonymous,University of Washington,anonymous,anonymous,Uganda,Postdoc,anonymous,,,Julia,,,,,,,,,,,SQL,,JavaScript,,Stata/SAS,,,Python,R,,,Java,,C/C++,,"Shell scripting, e.g, bash",,Python,R,,,,,,,,,Python,R,,,,,,,,,Python,R,,,,,,,,,,R,,,,,,,,,Python,,,,,,,,,,,R,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,anonymous,anonymous,anonymous,anonymous,anonymous,No,No,,anonymous,anonymous,anonymous,20,,19,,,Alpine & Forested Environments,Rivers & Streams,,Geomorphology & Sediment,Water Quality & Waste,,,,Fish & Aquatic Species,,No answer or prefer not to say,No or Prefer not to say,No answer or prefer not to say,No answer or prefer not to say
anonymous,anonymous,anonymous,anonymous,anonymous,University of Washington,anonymous,anonymous,Czech Republic,Research Staff,anonymous,,,,,,,,,,,,,Julia,,Java,JavaScript,C/C++,Stata/SAS,,,Python,R,,SQL,,,,,"Shell scripting, e.g, bash",,Python,R,,,,,,,,,Python,R,,,,,,,,,Python,R,,,,,,,,,,R,,,,,,,,,Python,R,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,R,,,,,,,,,,R,,,,,,,,,,anonymous,anonymous,anonymous,anonymous,anonymous,No,Yes,No,anonymous,anonymous,anonymous,21,21,20,"	Meteorology & Climate",,,Rivers & Streams,Lakes & Wetlands,,,,"	Urban Environment",Data Science & Modeling Software,Fish & Aquatic Species,,Male,"No, but I identify as an Ally*","White, European American, or Caucasian",Multi-lingual
anonymous,anonymous,anonymous,anonymous,anonymous,University of Washington,anonymous,anonymous,UK,grad_postgrad,anonymous,,,,,,,,,,,,,,,,,,Stata/SAS,,,Python,R,Julia,SQL,Java,JavaScript,C/C++,,"Shell scripting, e.g, bash",,Python,R,Julia,,Java,JavaScript,C/C++,,"Shell scripting, e.g, bash",,Python,R,Julia,SQL,Java,JavaScript,C/C++,,,,Python,R,Julia,,Java,JavaScript,C/C++,,,,Python,R,Julia,,Java,JavaScript,,,"Shell scripting, e.g, bash",,Python,,,,Java,JavaScript,,,,,Python,R,Julia,,Java,,,,,,Python,,,,Java,,,,,,Python,,Julia,,Java,JavaScript,,,,,Python,,Julia,,Java,JavaScript,,,,,Python,,,,Java,,,,,,,anonymous,anonymous,anonymous,anonymous,anonymous,No,Yes,No,anonymous,anonymous,anonymous,22,,21,"	Meteorology & Climate",Snow & Ice,Alpine & Forested Environments,Rivers & Streams,Lakes & Wetlands,,,,,Data Science & Modeling Software,,,Male,"No, but I identify as an Ally*","White, European American, or Caucasian",English only
anonymous,anonymous,anonymous,anonymous,anonymous,University of Washington,anonymous,anonymous,USA,undergrad ,anonymous,,,,,,,,,,,,,Julia,SQL,Java,JavaScript,C/C++,Stata/SAS,,,Python,R,,,,,,,"Shell scripting, e.g, bash",,Python,,,,,,,,,,Python,,,,,,,,,,Python,,,,,,,,,,Python,,,,,,,,,,Python,,,,,,,,,,Python,,,,,,,,,,Python,,,,,,,,,,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anonymous,anonymous,anonymous,anonymous,anonymous,No,Yes,Yes,anonymous,anonymous,anonymous,23,,22,"	Meteorology & Climate",Snow & Ice,,Rivers & Streams,,,,,,,,,Female,"No, but I identify as an Ally*","White, European American, or Caucasian",English only
anonymous,anonymous,anonymous,anonymous,anonymous,University of Washington,anonymous,anonymous,USA,grad_postgrad,anonymous,,,,,,,,,,,,,Julia,,,,,Stata/SAS,,,Python,R,Julia,SQL,Java,JavaScript,C/C++,Stata/SAS,"Shell scripting, e.g, bash",Other,Python,R,,SQL,Java,JavaScript,C/C++,,"Shell scripting, e.g, bash",,Python,R,,,,,C/C++,,"Shell scripting, e.g, bash",,Python,R,,,Java,,C/C++,,"Shell scripting, e.g, bash",,Python,R,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,Python,,,,,,C/C++,,,,Python,,,,,,C/C++,,,,,,,,,,,,,,,anonymous,anonymous,anonymous,anonymous,anonymous,No,Yes,Yes,anonymous,anonymous,anonymous,24,,23,"	Meteorology & Climate",Snow & Ice,Alpine & Forested Environments,Rivers & Streams,,,,,,Data Science & Modeling Software,,,Female,No or Prefer not to say,"White, European American, or Caucasian",Multi-lingual
anonymous,anonymous,anonymous,anonymous,anonymous,Not UW,anonymous,anonymous,USA,Industry,anonymous,,,,,,,,,,,,,Julia,,Java,JavaScript,C/C++,Stata/SAS,"Shell scripting, e.g, bash",,Python,R,,SQL,,,,,,,,R,,SQL,,,,,,,,R,,,,,,,,,,R,,,,,,,,,,R,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anonymous,anonymous,anonymous,anonymous,anonymous,,Yes,,anonymous,anonymous,anonymous,25,,24,"	Meteorology & Climate",Snow & Ice,,Rivers & Streams,,,Water Quality & Waste,,,,,,No answer or prefer not to say,No or Prefer not to say,No answer or prefer not to say,No answer or prefer not to say
anonymous,anonymous,anonymous,anonymous,anonymous,Not UW,anonymous,anonymous,USA,Tribal Government,anonymous,,,,,,,,,,,,,Julia,,Java,JavaScript,C/C++,,,,Python,R,,SQL,,,,,"Shell scripting, e.g, bash",,Python,R,,SQL,,,,,,,Python,R,,SQL,,,,,,,Python,R,,SQL,,,,,,,,R,,,,,,,,,,R,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anonymous,anonymous,anonymous,anonymous,anonymous,No,Yes,Yes,anonymous,anonymous,anonymous,26,26,25,,,,Rivers & Streams,,,Water Quality & Waste,,"	Urban Environment",,Fish & Aquatic Species,,Female,"No, but I identify as an Ally*","White, European American, or Caucasian",English only
anonymous,anonymous,anonymous,anonymous,anonymous,Not UW,anonymous,anonymous,INDIA,Government,anonymous,,,Julia,,,,,,"Shell scripting, e.g, bash",,Python,,,SQL,Java,JavaScript,C/C++,,,,,,,,,,,Stata/SAS,,,,R,,,,,,Stata/SAS,,,,R,,,,,,Stata/SAS,,,,R,,,,,,,,,,R,,,,,,Stata/SAS,,,,,,,,,,,,,,R,,,,,,Stata/SAS,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anonymous,anonymous,anonymous,anonymous,anonymous,No,Yes,Yes,anonymous,anonymous,anonymous,27,,26,"	Meteorology & Climate",,Alpine & Forested Environments,Rivers & Streams,,Geomorphology & Sediment,,,,,Fish & Aquatic Species,,Female,No or Prefer not to say,"White, European American, or Caucasian",English only
anonymous,anonymous,anonymous,anonymous,anonymous,Not UW,anonymous,anonymous,USA,grad_postgrad,anonymous,,,,,,,,,,,,,,,,,,,,,Python,R,,,Java,,C/C++,,,,Python,R,,,Java,,C/C++,,,,Python,R,,,Java,,C/C++,,,,Python,R,,,Java,,C/C++,,,,Python,R,,,,,,,,,,,,,,,,,,,Python,R,,,,,,,,,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,anonymous,anonymous,anonymous,anonymous,anonymous,No,Yes,,anonymous,anonymous,anonymous,28,,27,,Snow & Ice,,Rivers & Streams,Lakes & Wetlands,Geomorphology & Sediment,,,"	Urban Environment",Data Science & Modeling Software,,,No answer or prefer not to say,No or Prefer not to say,No answer or prefer not to say,No answer or prefer not to say
anonymous,anonymous,anonymous,anonymous,anonymous,University of Washington,anonymous,anonymous,USA,Faculty,anonymous,,,,,,,,,,,,,,,,,,,,,Python,R,,,,,C/C++,,"Shell scripting, e.g, bash",Other,Python,R,,,,,C/C++,,"Shell scripting, e.g, bash",Other,Python,R,,,,,C/C++,,"Shell scripting, e.g, bash",Other,Python,R,,,,,C/C++,,"Shell scripting, e.g, bash",Other,Python,R,,,,,,,"Shell scripting, e.g, bash",Other,Python,,,,,,,,"Shell scripting, e.g, bash",,Python,R,,,,,,,,,Python,R,,,,,C/C++,,,,Python,R,,,,,C/C++,,,,Python,,,,,,C/C++,,,Other,,,,,,,C/C++,,,Other,"Fortran, perl",anonymous,anonymous,anonymous,anonymous,anonymous,No,Yes,No,anonymous,anonymous,anonymous,29,,28,"	Meteorology & Climate",Snow & Ice,Alpine & Forested Environments,Rivers & Streams,,,,Extreme Events & Disaster,,Data Science & Modeling Software,,Stream Temperature,Male,No or Prefer not to say,"White, European American, or Caucasian",Multi-lingual
anonymous,anonymous,anonymous,anonymous,anonymous,University of Washington,anonymous,anonymous,USA,grad_postgrad,anonymous,,,,,,,,Stata/SAS,,,,R,Julia,SQL,Java,JavaScript,,,,,Python,,,,,,C/C++,,"Shell scripting, e.g, bash",,Python,,,,,,,,,,Python,,,,,,,,,,Python,,,,,,,,,,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,anonymous,anonymous,anonymous,anonymous,anonymous,No,No,Yes,anonymous,anonymous,anonymous,30,,29,,,,Rivers & Streams,,Geomorphology & Sediment,,,,,,,Female,"No, but I identify as an Ally*","White, European American, or Caucasian",English only
anonymous,anonymous,anonymous,anonymous,anonymous,University of Washington,anonymous,anonymous,Spain,Research Staff,anonymous,,,,,,,,,,,,,Julia,,,,,Stata/SAS,,,Python,R,,SQL,Java,JavaScript,C/C++,,"Shell scripting, e.g, bash",,Python,,,SQL,,JavaScript,C/C++,,,,Python,R,,SQL,,,C/C++,,"Shell scripting, e.g, bash",,Python,R,,SQL,,JavaScript,C/C++,,,,Python,R,,,,,C/C++,,,,Python,,,,,,C/C++,,,,,,,,,,,,,,Python,,,,,,,,,,Python,,,SQL,,,C/C++,,,,Python,,,SQL,,,C/C++,,,,Python,,,SQL,,,,,,,,anonymous,anonymous,anonymous,anonymous,anonymous,No,No,No,anonymous,anonymous,anonymous,31,,30,"	Meteorology & Climate",,Alpine & Forested Environments,Rivers & Streams,Lakes & Wetlands,Geomorphology & Sediment,Water Quality & Waste,,,Data Science & Modeling Software,Fish & Aquatic Species,,Male,No or Prefer not to say,People of color,Multi-lingual
anonymous,anonymous,anonymous,anonymous,anonymous,Not UW,anonymous,anonymous,USA,Research Staff,anonymous,,,,,,,,,,,,,Julia,,,,,Stata/SAS,,,Python,R,,,,JavaScript,C/C++,,"Shell scripting, e.g, bash",,Python,R,,,,JavaScript,C/C++,,"Shell scripting, e.g, bash",,Python,R,,,,JavaScript,C/C++,,"Shell scripting, e.g, bash",,Python,R,,,,JavaScript,C/C++,,"Shell scripting, e.g, bash",,Python,R,,,,JavaScript,,,"Shell scripting, e.g, bash",,Python,,,,,,,,"Shell scripting, e.g, bash",,,,,,,,,,,,Python,,,SQL,,,,,"Shell scripting, e.g, bash",,Python,,,,,JavaScript,C/C++,,"Shell scripting, e.g, bash",,Python,,,,,,,,,,Python,,,,,,,,,,,anonymous,anonymous,anonymous,anonymous,anonymous,No,Yes,No,anonymous,anonymous,anonymous,32,,31,,,,Rivers & Streams,,,,,,Data Science & Modeling Software,,,Male,"No, but I identify as an Ally*","White, European American, or Caucasian",English only
anonymous,anonymous,anonymous,anonymous,anonymous,University of Washington,anonymous,anonymous,USA,Research Staff,anonymous,,,,,,,,,,,,R,Julia,,Java,,C/C++,,,,Python,,,,,JavaScript,,Stata/SAS,"Shell scripting, e.g, bash",,Python,,,SQL,,JavaScript,,Stata/SAS,"Shell scripting, e.g, bash",,Python,,,SQL,,,,Stata/SAS,"Shell scripting, e.g, bash",,Python,,,,,,,Stata/SAS,,,Python,,,SQL,,,,Stata/SAS,,,Python,,,,,,,,,,,,,,,,,,,,Python,,,SQL,,,,,,,Python,,,SQL,,,,Stata/SAS,,,,,,,,,,,,,,,,,,,,,,,,anonymous,anonymous,anonymous,anonymous,anonymous,No,Yes,No,anonymous,anonymous,anonymous,33,,32,"	Meteorology & Climate",Snow & Ice,Alpine & Forested Environments,Rivers & Streams,,,,,,Data Science & Modeling Software,,,Male,No or Prefer not to say,"White, European American, or Caucasian",English only
